name,2023-09-26,2023-09-27,2023-09-28,2023-09-29,2023-09-30,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14,2023-10-15,2023-10-16,2023-10-17,2023-10-18,2023-10-19,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25
Sphynx,113.71819849647166,381.6137698480415,406.9096316042998,574.9289174268915,591.6062676402561,4.811066156362831,27.48482545463761,921.4836097202055,5.087522768121381,393.0197474098107,154.53842901650893,75.2494313707716,43.2734432731363,653.4194264264437,715.7395531963903,1628.8764571831591,215.9069899025899,257.4524063794247,800.8288629137589,1151.167493275595,737.8266691664777,94.7757665661836,680.9871155488552,61.552789225706405,115.50454786059156,1187.3080627838062,90.54733647487204,501.8328861451091,1260.2649694419645,219.10402961689184
SpicySwap,577.4326555144665,748.4225918767179,806.4489626196473,752.5034613452718,932.4761070694108,251.65547284153087,1350.8198093434935,1170.5179953040938,1658.264114323648,1070.7998698843935,128.2538602600314,428.4927455591438,210.81410332027184,2391.179217491423,4472.150418851201,1837.3993800211904,1100.0738251949087,598.3241748004993,1274.664320673249,388.2122902253651,901.0637025528029,66.21515051267455,1202.6679611644734,591.7922337085316,2403.4721428198804,189.1121157016772,504.6067085559847,601.879008910772,3617.729047006194,1102.300747690991
SpiritSwap-AMM,41393.37294428792,15267.247897678952,14463.649198790492,20284.706910220502,22153.19717519143,21555.13875000492,22879.017758834485,24355.46252439565,18918.920263383738,16279.92211964587,13287.168062119115,12120.271347933383,8752.618880201098,14763.317760782376,22692.32837814035,19806.1014614753,21528.03072075315,9752.60866056754,12008.892324503,21606.16254315796,14765.245375806751,43417.06655611738,5726.861958186874,34044.08595031331,84118.22505393934,20402.541388584,23073.680893321976,55745.65282390723,61393.26329020059,32654.455920237568
SpookySwap,461012.1856553876,489771.5664501549,343401.0708214409,471297.36000052985,562723.9265154481,637288.1276126618,493546.7713898644,556833.700337924,511604.8515323504,296805.95561008726,248298.7642806096,217853.5749246858,184384.6155584393,400469.7258937,348958.39223628055,364460.92822176765,276283.8354582459,143733.3101746178,182511.68148089625,261477.79906632507,320891.52722126065,1074371.439620849,193958.94778074764,468278.9331269603,832144.9680723489,144564.60982469478,589992.1463437302,1379202.8950361095,1277886.9635559265,121024.18554179333
StellarX,73660.3684066,115214.1766235,109012.0271006,191384.8452797,89679.1886758,95944.0593896,145009.8164979,113058.2418527,213822.1462418,117209.5772293,125261.5709331,74283.7220232,57244.9840695,185826.7101891,136045.0690432,133317.3620266,145550.0426558,76658.4111758,69341.8943862,54496.8592314,210966.9975267,129947.0788201,106109.9070679,193320.1856564,240462.6263079,142291.899008,170264.2045493,275591.4816622,493572.976141,192051.3818302
StellaSwap-V2,72699.96782992632,99844.40041206453,45662.26606026663,34289.875715794224,20305.42852194946,29900.08584896352,30842.07819446972,41168.17286309861,32475.08097020281,27535.400981712173,16753.76061188201,31407.746953329435,18725.30951236412,34275.411311193966,13979.294295797688,14449.008919301,16102.452232116922,9376.08549590182,25847.90204491545,9384.283004881949,12393.032134936926,19307.4069349814,14267.01828448604,16005.718179048936,21596.03388891796,13074.20542236626,24124.394990944395,26402.38334066551,60322.21566085013,32168.67106029191
StellaSwap-V3,1314790.498203528,2950776.4625016386,1210175.101199645,1028464.4063136936,518567.6761311001,422132.61594535824,681041.5750134265,373681.6870365231,613124.2440430464,495356.8945583539,354168.1014500876,478781.5180603541,820121.6503660055,724826.358875875,377141.9598053685,420437.0653308259,252047.602977558,252809.46361477685,349300.2026833261,284023.9899735219,418723.982863908,350739.44773928,260712.04410930065,366344.5759019645,470114.87503433065,452520.3836593087,468305.9751145562,883852.8411344149,1238662.6134264176,908923.5502044386
Step-Exchange,29817.50597780243,171184.69455264602,43305.84098983505,43108.815803100304,10293.979046314382,18499.630261734743,14992.054510668282,23844.900596783904,30952.09398778249,10145.788570796429,14445.35126731994,9317.75653858824,14482.484118701086,46820.85366923068,9011.424453052938,7886.920056151521,11564.718915346337,4940.831838868102,5970.68284830158,13079.74225202216,14396.939085528364,20685.6716820147,24361.563117904247,13343.737681147735,12330.571805776985,14382.901981542016,55915.68594164975,28373.659814419407,23766.49327940742,58303.193902373314
Subzero-ZSwap,0.0,0.0,1.985012084727576,19.926340389020567,0.0920434025002445,2.839298820190602,7.786431840709754,0.4795189401823897,5.920026132574485,372.0046909601477,16.23786073321483,13.568635193838627,4.919559818520226,231.4808261393992,2.3900552132845467,4.090237424402562,1.9755779747753188,0.0,0.4985936048390909,0.0,5.310410483544039,2.089764018084792,2.9532721452581407,1.5534932181593366,5.8196462742433015,2.597572951227386,339.2280172052203,4.93141673701628,10.304504626426226,1.669254992612216
SUNSwap,3689697.1123744864,6272536.129506201,4066970.255605428,18513508.84236117,4952485.939802274,4285123.307869057,5745334.55476065,15304125.636754798,4489677.446982097,3484399.9514237987,5262664.625343102,3077836.9004258537,2041916.4567748609,2720404.9431952275,2636152.0107766693,3621291.9556888985,3538197.329712804,2901589.822531902,5069471.615812383,3616118.952353658,13935507.13294039,3638136.006784198,11832876.79191428,5501789.396525205,7330881.272530479,3859802.3295187047,5039195.33655867,8322793.771054487,5355342.361301166,6828608.658938848
Surfswap-Classic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.7352207442255,61.97347193367224,43.21540301019471,2940.6075230509578,1296.3507339356124,577.1052238027053,201.2559338976049,86.5114463281968,0.0,0.0,0.0,0.0,0.0
Surfswap-Stable-AMM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.60621787344212,0.0,0.0,79004.46827871217,3525.902199833812,5178.08009696817,1190.6361941498392,0.0,0.0,0.0,0.0,0.0,0.0
Sushiswap,8364042.425297484,9466167.43178035,11792212.163651291,10272042.388927102,8995112.232642978,13791019.133391049,16987652.56293911,12120275.990908029,13162869.271204025,13162869.271204025,12997587.79666626,6518774.272197517,7447786.291860606,7794695.094863957,6129017.656608501,6095980.495454812,10861381.887576524,7561791.410210371,7580347.657696443,8045706.967231363,14764615.29919707,9536899.569493912,9846579.383536063,9555435.352461929,9462216.763442945,7950778.006128576,12217697.736913765,17856483.7886333,25424413.931701235,18510889.10594931
SwapBased-AMM,54445.15266563191,88664.35563095995,109735.41053338962,139335.29231836606,117156.89077463716,311479.8902184323,314469.9630927144,69581.95883432547,109824.17386556746,146182.92656741827,97374.75340621486,22335.74132704109,33219.81077355843,33219.81077355843,0.0,147448.2634997615,119477.51466493405,56766.71705389804,54934.21144392557,65433.831680678246,126623.81617630374,43295.43541274941,71981.15638907069,83004.95709323595,68014.49511121598,21761.52132436652,95389.09405895269,79440.52362749515,71449.78463957789,46206.39191927116
Swapline,5707.71741182337,6595.257114627965,8610.793227124424,5736.423752089813,5054.451317835143,7027.49383862725,13021.364951421274,6725.486976203563,7151.996099648003,4422.001350006697,3522.361799524393,3036.5735384514064,3703.295208414953,6239.250200245306,3526.787989012604,4175.906183440395,4838.565932054392,5152.760660227865,2345.4315043518486,2070.8986375449776,8000.361618068371,3498.58878421494,3601.10433851278,3530.238814932845,6288.369793885865,6975.423536075689,8327.365175034409,13062.333169731108,28164.467954786232,9710.215561219702
Swappi,107534.76236634632,276718.0564894144,109462.51193780793,188152.7508065306,108336.06162572888,275153.10682327085,371220.0530663463,275303.871677161,249295.8010734552,138688.1378101633,133790.08063533274,102403.79179519483,85178.65679171003,317129.5020339966,101069.73535273357,137976.38183264222,103604.76508567952,124367.31817928304,35017.85495993257,39157.53677718384,201404.0929679617,132463.56218620267,134845.01185796567,220437.4746575679,221648.06502542645,178459.2372257748,160561.19393633585,424588.8689304737,3423725.3051046887,1270858.0329174537
Swapr,2590.3549595053405,5289.462884422963,9842.388730700852,9169.156878155787,2549.546007403531,5635.347839002598,4976.530008785308,6600.517073764694,2722.574003357111,5130.066737027874,12742.407545440912,2891.9393142124404,12322.714059176078,7863.150780950367,6888.391375772764,2996.8204431646354,5712.644882938547,3182.4371314043337,4600.119465243617,2181.552688499745,8601.585324640271,3195.1053418352462,3782.509848770645,3440.1698226804865,4389.615378572919,11989.069037165506,5381.628850079776,11443.91179930505,17305.25000160808,12932.545090899546
SyncSwap,17862079.626559105,15937931.852918644,13347863.302801302,12668385.063234976,14040024.199464053,15435032.219376275,13251698.954380006,12964076.407043392,13040110.21027899,12551969.045219203,13122537.190894326,16740564.70973638,17904878.69790481,14159002.53752562,13808365.196101991,14040347.351540092,12535725.45860129,13505687.542307865,14053707.04629532,13839421.995776787,12490037.305876488,11342908.111789605,15117503.564355455,10904937.678800829,9626261.541164547,10123838.937652707,9360692.779641217,9429267.278096078,8443734.421492508,8865246.194036746
Synthetify,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syrup-Finance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.96286568000002
Tealswap,7489.764820484931,235591.4236176678,14014.36199792965,110336.7240813933,7277.921264155567,14527.2636770369,12964.64089474524,43956.13667514943,9878.759934957325,27993.56994840774,12486.7274785585,79317.72203526758,25864.20993378412,28600.07321655837,34193.60734441669,18493.58261911699,61015.94255951025,37226.53873256996,15333.4418788247,38017.20443342818,53481.4634818372,15121.24892824052,15121.24892824052,15121.24892824052,15121.24892824052,15121.24892824052,15121.24892824052,88868.2766536333,28229.18272627956,26700.89274443211
Tegro,0.09901,3002.4,413.606053,1.01,0.0,0.0,0.0,4.092122,765.240586,13222.575826,23429.831538,2418.70609,4859.49534,12133.066915,9642.381444,13704.545364,10866.757578,12542.124597,0.0,6621.817571,0.506518,4807.226655,19247.9228201476,12151.733075240085,29525.910642000003,0.0,819.2221,19736.916074,1.090393,15352.480648
TempleDAO-Trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Terraswap,23330905.0836386,25783209.7977489,27918591.1309068,23632791.8802166,16842987.9414388,40980935.1844551,16614507.5660024,24707584.0081429,27369050.6440308,32458843.8066769,34099802.69194415,35740761.5772114,137871519.4164357,137871519.4164357,240002277.25566,208841197.575942,124934614.050828,41028030.525714,17335101.7888489,64784159.5428679,18718674.209007,21534888.3847576,17859518.8286776,10389125.0140741,16920527.6137975,18060468.7075842,31511739.7987938,33328795.6240549,18483078.2178522,21646258.3392993
Tethys-AMM,10979.819143741854,11713.032151427533,12561.027949020829,5573.323415058169,5153.800592193088,12537.461156954096,13078.88064623415,13271.7399914771,6936.219520410497,28725.07985016981,9516.443042686062,1673.4657306054312,2248.2874289857164,27503.069350460515,5855.953172754466,5011.967303077489,3790.392819424576,9308.011663246343,3751.6946015496655,8404.071995821203,5719.9677234213,9036.610737499566,6926.809098386008,3725.250071402367,14432.481312085123,12392.836171117517,10408.750339043092,46590.96163862071,33282.641068888974,20758.57203914891
Tetu-Swap,107.82375162070568,23.93572136866757,39.88497413728662,34.13509873435661,47.20587850681367,180.7829914151785,87.77156475589099,101.59286365191798,320.55995584798325,73.03543098436373,60.233121853035534,35.06927989797364,21.79110755674825,207.0620817149688,109.32659906859658,25.63339121146938,45.29561128307032,47.07109598895872,0.0,0.0,102.394963094423,46.41936594065271,55.83968755873782,15.478561650074722,184.57361590607488,170.62040801299727,232.09536940015167,301.4657090789557,358.0545018362186,232.40037338118108
ThalaSwap,66855.09666022332,1233525.922683416,2997875.5841051736,5206920.164477785,4684766.550131076,86147.56196996983,141190.45412090313,129307.28909112731,81573.01102999828,55900.228679782456,57207.7284241204,67809.9495675807,159795.6657168812,115951.93445472444,68513.84762773113,102657.05502999036,127049.58284630955,67524.0619767781,58112.140560889646,64132.59612394405,159806.50453397282,155054.75934793206,163093.48834444114,87895.44942454646,104912.50046288368,232887.65267299008,274592.13019700703,313062.85352439404,541413.3522610058,333803.01847587165
Thena,3731528.716427496,4712828.480648114,5902363.717274411,3382935.8864273634,2245527.4350826647,6126978.106402404,7000808.273209543,3508306.698654486,4908878.09002632,6541338.456716731,4630987.3851309065,2126378.7138707805,4172325.8128177086,6748263.144400918,5434737.960724002,6940089.984657184,5130706.742509642,4996224.55741058,1415006.4833330894,3704362.554519722,8832336.744462656,5215985.672953059,3933917.422226679,4365138.670715533,5454495.470263508,3480346.0964365285,6350404.443632663,13152284.064489515,12208308.931027126,6259751.663602381
Thorchain,16115102.699539568,43021551.17568397,36637907.28804385,34454497.999114566,60138500.86780549,166404120.54885823,197328727.1817546,173836389.31809512,170843299.96564552,354738061.21716326,135078831.61536366,189002540.104939,74639765.96300012,38440514.31373086,30850029.806183223,21304256.23627616,62029698.55601738,63595567.57793189,46570260.45956152,34886492.996533595,43472355.24644304,28320241.107998304,22126771.884198543,35434495.51730266,77011325.91276841,39548353.07983172,36219099.21967395,97315810.72405122,95249712.37581734,74720808.75861731
Throne-V3,4.4888626750053096,101.51904189462124,40.78958116365715,152.21811015732305,130.58277626965165,91.63232734418456,282.59620640709875,11.111090134308595,38.70616521493957,10.011898336276358,3.6379868895125096,7.64958754570748,3.962182246453038,244.0380607887776,214.2613696711963,39.33263546046189,6.1160955485953465,2.2461606367525264,4.891787589069316,12.802535691606776,46.531044705885776,0.4610430168727438,13.664819909077892,11.705793009939956,46.177839686931215,36.04118159317599,22.241441884134133,20.379225487192567,53.15202602985619,2.1335895828266227
Tinyman,178870.7712949662,143554.7404689344,125738.45347251104,141028.02026517,228068.6825846257,224937.1725848012,260699.6132619432,155785.52053095898,455631.6973334539,273185.1067712469,355405.5130340915,286927.9478619102,204576.4497927212,240565.1748600407,186656.0378517028,203816.3546203576,316045.3331372061,207823.58330554987,132919.49586597862,211511.58605347824,187194.0319864569,157025.23454286033,182461.18081466667,186129.88989012336,129258.56840201691,109658.2804591715,88722.49145808806,320783.0066853372,400104.96530185046,336736.9592346054
Titano-Swych,6603.474046569396,9186.646635567782,9296.086344791856,9093.744397107235,3790.8979118995326,13844.301920353912,54353.12603923728,4257.907483569131,6949.328611989097,4505.170042896152,7031.723630436154,1884.605100224964,5952.5935237675685,19317.90066746464,15836.404532120852,14746.453331238446,13801.500676802798,7381.977863225562,3950.386033992732,7257.412860710188,20706.11899636788,12385.278485516075,4917.270894692143,4634.827703263346,17591.286529893885,11139.929616865986,17862.899653631495,37538.27163438684,53361.31158758695,20606.126257767643
Tokenlon,6873046.099894243,10956855.875590276,14400935.529431194,9552092.617087737,5478262.776684217,8294540.227539024,10885513.220305337,5538942.640601557,7652226.172009178,7295245.4644822655,5417643.739726681,6116067.635662979,3296519.6388374288,4698299.156930035,3427513.5797350886,5946676.179967286,7174732.265620026,7662837.158891447,4326428.919877405,2882664.9055807795,7936834.915552579,11116425.605870647,7199290.427867464,6430790.061177088,12946150.6747364,6586011.545298301,4602570.199829575,15269149.73693728,26902484.870867576,11404790.100255802
Tomb-Swap,315191.21822657064,216690.5612747928,187501.9891855625,400096.9989784784,479947.642593438,113586.16923443864,48499.27187046151,134845.3043029941,176212.69117827402,52356.49963527831,18011.131351394255,43539.05297825578,102399.5688983356,26348.75498259036,41198.72708156842,41642.96316840903,56466.91894111662,33979.85735901102,11008.777545998728,9367.07103435836,59020.11540507183,28303.947099646022,11031.774515450854,68345.31325528477,171355.16375526847,48917.080185488354,79948.25987837402,101962.94919648084,168610.0751232371,151022.10050009732
TTswap,5848.857309872396,17517.798287330028,15621.63929144385,8773.579442160115,7981.146318764307,2929.1860274929763,3285.3847958125966,6653.980379137742,1722.5635098179323,1778.8667626800184,2886.6779499302625,955.7382121161412,7701.12451645528,5187.445522403264,820.4339486176237,1009.7863439262431,1135.508071904091,322.834447526369,5136.919743658078,2857.5882314660494,4713.711392749191,1167.6144936086514,1797.603865924144,2629.018975586247,1224.9686182134965,913.8117679860304,1339.666631397831,12188.407919060057,5733.765591666323,3069.4228980224634
Trader Joe,12994491.247043928,19082298.5263406,27698663.695175648,20135555.389498845,11782327.231212627,22452222.500699133,40086916.26995349,19282155.26673052,38716675.64226839,33497272.25421244,36313627.81051534,44368818.05946246,19572883.939945344,27387852.80074381,26919799.40900417,26359254.502591267,18767103.66409796,16780699.315490417,7999186.341012515,12512853.638884272,43379146.59417896,22219705.763225943,15321025.237730157,19156343.50784356,31242016.88541375,29899789.346797194,40290416.11900638,58971226.26465654,68299190.99163581,52195902.803284526
Ubeswap,40762.64488373414,35243.86983675659,28765.87918500529,46376.35182637098,25677.651620289627,21523.90292565849,32304.340595732745,37358.18757691544,32063.72439808721,16352.80822822362,21577.690518531195,14557.251932309471,15713.70350305002,29409.482549877124,26971.08140511272,20594.086687739087,12866.681531676284,13610.052602993585,4143.766828933543,10997.132550409367,33456.79071598631,34494.319328071695,9732.799202316775,14946.15350673283,28788.39890759645,19243.68252869756,24537.34714588428,59086.67765145649,119965.19145357164,42657.54982787863
UltronSwap,754394.0520786144,686103.5874956766,1209475.9458662334,598322.757095659,414882.6393886949,494124.4505053844,426573.5304854453,258674.99730276747,277756.4060727307,361519.8731765968,298765.1069158353,168557.31944125847,519720.0412228326,263077.0772137992,812473.6917967789,504149.9542531716,531336.4494528645,0.0,0.0,0.0,501366.9624181312,576147.6856663898,1273485.55982915,786034.4070102491,914891.3964968337,307985.64572072926,317827.433215593,547021.5983549205,1219623.466792346,456327.2028263884
Unicly,2.9802322387695312e-08,4.4703483581542975e-08,-2.9802322387695312e-08,2.9802322387695312e-08,-1.4901161193847656e-08,4.4703483581542975e-08,-1.4901161193847656e-08,-2.9802322387695312e-08,1.4901161193847656e-08,-1.4901161193847656e-08,1.4901161193847656e-08,-1.4901161193847656e-08,1.4901161193847656e-08,4.4703483581542975e-08,-5.960464477539065e-08,-1.4901161193847656e-08,-1.4901161193847656e-08,0.0,-1.4901161193847656e-08,-1.4901161193847656e-08,1.043081283569336e-07,2.9802322387695312e-08,2.9802322387695312e-08,-5.960464477539065e-08,-2.9802322387695312e-08,1.4901161193847656e-08,2.9802322387695312e-08,-1.4901161193847656e-08,1.4901161193847656e-08,5.960464477539065e-08
UniFi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VanSwap,115658.28444623615,104212.28516467325,219721.62519119063,104518.02583527596,86935.22209711067,112469.04580582894,129917.82399039714,123763.88444341814,141316.95011910552,116272.3080173712,116646.93902979628,115713.97412181982,119585.29861526222,162103.7617741218,141775.40361623306,153316.3451220721,220236.41722617345,147516.51051720305,131108.10767122183,131466.43260826686,207200.65944224465,122693.93604450124,129115.2533927335,154777.161895368,109108.2384724508,117484.34009123356,62935.66584815682,64531.99746211021,106788.6067609225,121341.73751525494
VaporDex-V1,1615.1431502041532,4689.775951517628,3128.006007670712,8154.179020825895,5085.419824490199,11975.906124643783,3861.864559149161,31801.16945425874,12442.42138939225,36580.3571475267,3049.428739356684,4815.049773358761,6581.250704417152,4006.361552447928,2986.0996387452265,7410.773975031511,4595.057758930946,6043.883287465909,898.926876182239,3796.512008445208,3203.3415478114616,7823.979934223043,6554.149206182311,3975.627797237932,1068.524787286481,1613.708258827012,7690.441586962211,18468.71645384697,8113.696401839727,3821.700023456564
Veax,219976.88,227221.02,240217.09,218049.93,66532.96,103823.41,269629.54,210855.67,274888.67,243881.41,235074.08,21540.04,20944.63,329732.41,232963.64,253869.29,320897.24,288993.69,9376.39,20867.33,271806.11,258401.69,338148.42,309114.37,296353.05,68960.76,23483.84,401904.14,404142.26,241597.9
Velocimeter-V2,4694.619588032042,14989.475922643323,19910.642006311176,16727.743470782607,12644.969858916324,48482.53395059652,69553.6188693658,45309.34550255765,33427.31993285435,7741.394422369714,38259.76056748122,36324.88610792648,16278.95170542018,15785.180595097285,22475.199432096862,8740.24770813808,5357.311016363701,10670.14757285072,2338.089545281024,1162.8371839100628,16404.11747727425,8149.180497730377,6206.806698098911,8632.755237745445,10658.7162936735,9787.324654253938,6344.646876792673,11649.411739480704,16067.28472333592,14086.946575830058
Velocore-V2,115253.61973521156,129769.01406396308,164698.07455517972,100524.11754854808,125195.71477180049,182598.3029945491,134745.62874827813,136070.1657841835,134729.81334923088,118606.56263572745,103687.8854688785,108644.18081257831,170898.48895435766,126790.56532215652,102290.63725938412,91694.12134002168,184703.884362021,124364.90669554008,135931.62499619968,116019.73142486946,323353.98983175505,239500.7907658396,304718.7378670971,282555.2219259842,188566.1280721803,277414.841021294,511487.3111369587,401742.01386474905,354368.1240485679,366530.2027561751
Velodrome-V1,114122.26482035074,129689.6965693956,194944.3874438183,84605.5285383695,93709.2207131863,143310.10586298516,162267.76764068817,122711.45206137828,115943.85191771649,97471.6853297858,106440.1013839653,49621.50365367898,71278.48010460766,104456.45270137844,63393.04937444184,122598.50446546498,100963.15024628906,129034.90571855308,51045.31431036397,105502.69232086527,137879.508666099,117329.07715799056,87339.94631336055,64664.58269419472,111440.9899771344,144705.5164107383,162102.06751765267,283627.7140634587,449667.0666750866,172897.01116522218
Velodrome-V2,2846177.868659964,2559144.715504621,4323892.458332898,2593209.5212252047,2009776.1195493431,2363096.7576198787,3375700.604010733,2148157.252716122,2196714.4693208165,2870241.6861746483,2151765.683590072,1486088.06679038,2681671.4826510367,2766722.091496853,2007485.992727117,8026693.81458183,4288600.630397084,3908691.8207186568,1170966.3225679386,1505465.343674887,2929118.476265712,1734355.0476522143,1602726.6255571763,2748178.49926242,2008771.4529449088,2851120.2296972843,2472292.9161221096,6546226.614326583,8586898.482283575,6136970.714052635
VeniceSwap,303.98711981493744,442.6977982711656,222.01567531311807,273.10831640199785,100.14731620803126,14.241904932204,127.18547839551825,24.67095734971852,40.892686596677855,48.88579515471034,120.0647990433126,32.79392596314818,28.73901142899128,8.862874522841791,42.7649918215217,11.18218809909616,5.682264737969908,29.91660655975261,37.69789460765924,35.16241806321155,166.11946527130752,13.434565762886365,102.09627182293532,45.872611314675886,18.094941983461933,0.484993576409801,35.582054687351565,24.008240350665183,2.671538157129154,66.57231203457579
Verse,4128.561707975764,18030.01249494989,33546.47094674623,14417.092766950267,6369.526132786865,19578.912155553124,43715.47484972459,22747.49430097833,21066.76257102564,24257.01080459829,8615.300587973828,6277.7353667860525,8139.385299955305,21319.703526387493,10340.347583709448,36018.44691744444,15723.834388834472,48680.2677337738,12971.447227003711,34302.483123342914,97222.0380995538,24536.15423109316,23178.50765893433,32339.133016787524,40124.40665379615,17901.657536428793,46203.89578270864,117045.9555054797,161175.77415077688,46451.62345716401
Vertex-Protocol,2175219.539,3918936.209499995,5451405.331066558,3603108.819644802,1870396.9725000008,8288110.007507552,12076588.014000002,1947937.65876974,5140826.042772682,6831432.159886999,5273991.909270502,1400465.3591873436,2614245.052695511,6692193.910646154,6595675.412773335,17694906.496224094,2585503.624035434,2337268.336138896,730622.6322042192,1115977.305205508,11999789.481018994,1188223.609906244,2162362.462760024,2298714.0,4946238.0,690909.0,4654571.0,9278028.0,7811923.0,5702511.0
Vexchange,45714.12562258339,12474.981948649076,11853.87981032408,9352.026481038743,23879.977694636884,13809.929848476451,11550.982209436075,14816.965642996112,73893.24107643975,7996.696918975422,5349.4738397028805,7519.906707764252,5939.869224165022,7024.236862077125,9818.709084145836,5382.232839328861,6073.139705929073,11744.884919555288,10643.703958133874,4809.051853065158,5970.031774292166,7415.766682496367,5395.590153264854,59654.427669393015,9535.796749743393,8310.404641493586,5717.638374973301,24123.62654339745,21946.73668656668,8753.972531370991
ViperSwap,126375.58274910432,204377.5126307528,188213.8015489682,139487.18760284453,59928.16472819548,159186.95317565382,119485.57434865262,98912.04576848733,118708.47464633276,136538.33586055672,170166.8948696161,258326.8880819445,130754.6371385631,68333.54103606056,73090.80933431654,93933.5636348816,71962.35042511787,45680.85648516002,46454.46135275331,81847.70240199125,61212.68535757587,43387.06786138136,54319.83372232771,24343.82080263692,48237.73301005013,39273.01687523465,57904.41043665072,30842.619585905653,74806.08901908105,81221.37882715976
Voltage-AMM,3814.675917904483,8400.198892173707,7187.384182352184,19344.76880026729,5248.099769403692,24035.97489883156,30564.13131893489,12873.950886408493,6524.829280957503,22034.53453940596,18203.37664058289,3977.912457480089,7713.701618362342,9998.24920966463,7326.7371347132785,5069.787123362231,2472.3497107118706,1644.970789827442,11191.144380426203,14664.825080241437,19541.395601960685,13850.03945853716,48699.96235599936,37685.32106496739,30218.75682421102,17241.71584485335,21993.24343391835,22176.928744592788,28862.441684428435,24257.757389179533
VoltSwap-V2,5455.867224924177,1643.9612604006638,5158.256406571962,2906.472754760545,13686.343267344892,29675.84110911988,27767.325788261827,6979.669127776903,46275.19355597866,3326.512788004592,7686.916146912196,2354.0467083701124,15794.2509487502,24247.538778969843,7018.025592320191,3982.80644758228,6574.238686419804,6252.841965471214,4670.8966067471965,1732.154716847049,18436.386619680216,1248.8112665907247,1026.124580929078,6949.049741605019,7888.833456506665,4324.437968303682,5955.721464604657,105576.79096282263,53910.65404673566,19704.262083369165
Voodoo-Trade,0.0091604399208,0.00060894852732,8.000358320000001e-05,8.000358320000001e-05,8.000358320000001e-05,8.000358320000001e-05,8.000358320000001e-05,8.000358320000001e-05,8.000358320000001e-05,3.200008992e-05,3.200008992e-05,3.200008992e-05,3.200008992e-05,3.200008992e-05,3.200008992e-05,3.200008992e-05,3.200008992e-05,1.9999517600000003e-06,1.9999517600000003e-06,1.9999517600000003e-06,1.9999517600000003e-06,1.9999517600000003e-06,8.001520000000001e-06,1.1001353766666669e-05,1.1001353766666669e-05,1.1001353766666669e-05,1.1001353766666669e-05,1.1001353766666669e-05,2.6000522600000003e-05,0.0001170023517
VVS-Standard,430535.4324685643,807670.9872255909,785682.8315304078,538506.1556941919,597227.4347773491,791984.0767498765,1030589.5610266406,693584.414497182,595775.463104545,1086033.4859340324,1011228.7878291112,565177.3077448179,422254.7545392313,715467.2647169001,1125218.0031275898,612722.5710038465,1186076.429430428,1462796.0235690738,513310.6751214267,812025.5015498647,1095077.347021436,679183.6995684012,863785.51929256,540950.6840526593,746117.3775840916,910676.7354674408,741961.1121034919,2193304.912248942,2486697.511851052,1738246.0052759228
WAGMI,26657.97318273319,53625.18468526021,63420.94809526927,61659.50437779749,48678.90759029368,57881.43626480141,54225.71914627597,52256.77386700206,49909.932566050935,37670.426758108384,41198.2153854556,26690.69047385592,49748.219235493336,46480.92040897196,36989.65160154588,59435.11423312113,398875.2587525957,286807.8475703786,125423.81714059228,235597.0477067187,186403.7413487258,328424.78962011955,255689.7840721348,215375.86548486515,407668.666581192,218307.91711563087,271034.94681348966,488946.9007915334,463100.35612320737,361242.2784470808
WagyuSwap,13862.561306642132,8155.142903675186,4776.130679327177,3191.7257393512427,6555.5530506482255,19174.032681477336,11241.132143679944,5342.463348501154,29237.44104416292,12211.362612523497,9356.671002973206,46561.54512425058,21044.342196060214,14200.269939166,50106.82669410565,7718.48081250157,7849.457769326613,11869.132236596775,24357.678568292613,9786.52360812497,28826.95590160952,22619.01866688703,7434.303903247387,6587.163550322733,38757.4898022095,6732.710531085163,13099.783722421667,17533.52973147404,34896.495167981404,24922.024603056976
